from_position,to_position,expected_distance_um,actual_distance_um,difference_um,feed
"(0.000707000,0.000707000)","(0.000000000,0.000000000)",0.999848988597778,1.8920762448584965,0.8922272562607184,1.0
"(0.000000000,0.000000000)","(0.001000000,0.000000000)",1.0,1.4253819890039816,0.4253819890039816,1.0
"(0.001000000,0.000000000)","(0.000293000,0.000707000)",0.999848988597778,2.700230458341692,1.7003814697439141,1.0
"(0.000293000,0.000707000)","(0.001000000,0.001414000)",0.999848988597778,2.1260928356674693,1.1262438470696914,1.0
"(0.001000000,0.001414000)","(0.001707000,0.000707000)",0.999848988597778,1.5968425278193665,0.5969935392215885,1.0
"(0.001707000,0.000707000)","(0.001000000,0.000000000)",0.999848988597778,1.523459056036417,0.5236100674386389,1.0
"(0.001000000,0.000000000)","(0.000000000,0.000000000)",1.0,3.0052445512686172,2.0052445512686172,1.0
"(0.000000000,0.000000000)","(-0.000707000,-0.000707000)",0.999848988597778,3.410329528608676,2.410480540010898,1.0
"(-0.000707000,-0.000707000)","(0.000293000,-0.000707000)",1.0,1.3571046704784773,0.35710467047847727,1.0
"(0.000293000,-0.000707000)","(0.001293000,-0.000707000)",1.0,1.4305488362267487,0.43054883622674867,1.0
"(0.001293000,-0.000707000)","(0.000586000,0.000000000)",0.999848988597778,1.8128066912351133,0.8129577026373352,1.0
"(0.000586000,0.000000000)","(0.000000000,0.000000000)",0.5860000000000001,2.3872716671239425,1.8012716671239424,1.0
"(0.000000000,0.000000000)","(0.010000000,0.000000000)",10.0,6.983899754900872,-3.0161002450991283,1.0
"(0.010000000,0.000000000)","(0.020000000,0.000000000)",10.0,4.832412207948788,-5.167587792051212,1.0
"(0.020000000,0.000000000)","(0.010000000,0.000000000)",10.0,4.666838731130209,-5.333161268869791,1.0
"(0.010000000,0.000000000)","(0.000000000,0.000000000)",10.0,7.43160575305809,-2.56839424694191,1.0
"(0.000000000,0.000000000)","(0.000000000,0.010000000)",10.0,11.868954312882632,1.8689543128826323,1.0
"(0.000000000,0.010000000)","(0.000000000,0.020000000)",10.0,12.473051351726703,2.4730513517267028,1.0
"(0.000000000,0.020000000)","(0.000000000,0.010000000)",10.0,12.04576513548971,2.0457651354897095,1.0
"(0.000000000,0.010000000)","(0.000000000,0.000000000)",10.0,11.075463366354922,1.0754633663549225,1.0
"(0.000000000,0.000000000)","(0.007071000,0.007071000)",9.999904099540155,8.524658104360284,-1.4752459951798702,1.0
"(0.007071000,0.007071000)","(0.014142000,0.014142000)",9.999904099540155,8.865344861942777,-1.1345592375973776,1.0
"(0.014142000,0.014142000)","(0.007071000,0.007071000)",9.999904099540155,8.284990364209806,-1.7149137353303487,1.0
"(0.007071000,0.007071000)","(0.000000000,0.000000000)",9.999904099540155,8.93571938337691,-1.0641847161632452,1.0
"(0.000000000,0.000000000)","(-0.007071000,0.007071000)",9.999904099540155,9.546104153699913,-0.45379994584024175,1.0
"(-0.007071000,0.007071000)","(0.000000000,0.014142000)",9.999904099540155,7.556315771549791,-2.443588327990364,1.0
"(0.000000000,0.014142000)","(0.007071000,0.007071000)",9.999904099540155,11.146592986046942,1.1466888865067872,1.0
"(0.007071000,0.007071000)","(0.000000000,0.000000000)",9.999904099540155,8.909765261047083,-1.090138838493072,1.0
"(0.000000000,0.000000000)","(0.010000000,0.000000000)",10.0,4.086438126360913,-5.913561873639087,1.0
"(0.010000000,0.000000000)","(0.002929000,0.007071000)",9.999904099540155,8.980046875495557,-1.019857224044598,1.0
"(0.002929000,0.007071000)","(0.010000000,0.014142000)",9.999904099540155,9.214842012788258,-0.7850620867518963,1.0
"(0.010000000,0.014142000)","(0.017071000,0.007071000)",9.999904099540155,9.395165528306173,-0.6047385712339821,1.0
"(0.017071000,0.007071000)","(0.010000000,0.000000000)",9.999904099540155,8.266810600124693,-1.733093499415462,1.0
"(0.010000000,0.000000000)","(0.000000000,0.000000000)",10.0,5.8014830212002,-4.1985169787998,1.0
"(0.000000000,0.000000000)","(-0.007071000,-0.007071000)",9.999904099540155,8.13947847981585,-1.860425619724305,1.0
"(-0.007071000,-0.007071000)","(0.002929000,-0.007071000)",10.0,3.683603549122667,-6.316396450877333,1.0
"(0.002929000,-0.007071000)","(0.012929000,-0.007071000)",9.999999999999998,5.387403263752386,-4.612596736247612,1.0
"(0.012929000,-0.007071000)","(0.005858000,0.000000000)",9.999904099540155,8.902876810817457,-1.097027288722698,1.0
"(0.005858000,0.000000000)","(0.000000000,0.000000000)",5.8580000000000005,3.5376992541267196,-2.320300745873281,1.0
"(0.000000000,0.000000000)","(0.010000000,0.000000000)",10.0,4.560485859584542,-5.439514140415458,1.0
"(0.010000000,0.000000000)","(0.020000000,0.000000000)",10.0,4.558743655943494,-5.441256344056506,1.0
"(0.020000000,0.000000000)","(0.010000000,0.000000000)",10.0,3.8920604657328743,-6.107939534267126,1.0
"(0.010000000,0.000000000)","(0.000000000,0.000000000)",10.0,7.25633178040111,-2.7436682195988897,1.0
"(0.000000000,0.000000000)","(0.000000000,0.010000000)",10.0,11.118945772052498,1.1189457720524985,1.0
"(0.000000000,0.010000000)","(0.000000000,0.020000000)",10.0,11.606871000968503,1.6068710009685034,1.0
"(0.000000000,0.020000000)","(0.000000000,0.010000000)",10.0,10.475991907215493,0.47599190721549256,1.0
"(0.000000000,0.010000000)","(0.000000000,0.000000000)",10.0,12.315915701584673,2.3159157015846734,1.0
"(0.000000000,0.000000000)","(0.007071000,0.007071000)",9.999904099540155,8.792691733191019,-1.207212366349136,1.0
"(0.007071000,0.007071000)","(0.014142000,0.014142000)",9.999904099540155,8.59614043616743,-1.4037636633727253,1.0
"(0.014142000,0.014142000)","(0.007071000,0.007071000)",9.999904099540155,9.46767731818777,-0.5322267813523851,1.0
"(0.007071000,0.007071000)","(0.000000000,0.000000000)",9.999904099540155,8.480606899322492,-1.5192972002176628,1.0
"(0.000000000,0.000000000)","(-0.007071000,0.007071000)",9.999904099540155,11.115471822260298,1.1155677227201437,1.0
"(-0.007071000,0.007071000)","(0.000000000,0.014142000)",9.999904099540155,9.094296792251832,-0.9056073072883226,1.0
"(0.000000000,0.014142000)","(0.007071000,0.007071000)",9.999904099540155,9.014262776070442,-0.9856413234697126,1.0
"(0.007071000,0.007071000)","(0.000000000,0.000000000)",9.999904099540155,8.642725370296937,-1.357178729243218,1.0
"(0.000000000,0.000000000)","(0.010000000,0.000000000)",10.0,5.208879271140192,-4.791120728859808,1.0
"(0.010000000,0.000000000)","(0.002929000,0.007071000)",9.999904099540155,9.617724089196644,-0.3821800103435109,1.0
"(0.002929000,0.007071000)","(0.010000000,0.014142000)",9.999904099540155,9.071240045343712,-0.9286640541964424,1.0
"(0.010000000,0.014142000)","(0.017071000,0.007071000)",9.999904099540155,9.798117077994997,-0.20178702154515804,1.0
"(0.017071000,0.007071000)","(0.010000000,0.000000000)",9.999904099540155,9.208585430735285,-0.7913186688048697,1.0
"(0.010000000,0.000000000)","(0.000000000,0.000000000)",10.0,5.4247470532542765,-4.5752529467457235,1.0
"(0.000000000,0.000000000)","(-0.007071000,-0.007071000)",9.999904099540155,9.255075028260709,-0.7448290712794456,1.0
"(-0.007071000,-0.007071000)","(0.002929000,-0.007071000)",10.0,6.630054067891501,-3.3699459321084992,1.0
"(0.002929000,-0.007071000)","(0.012929000,-0.007071000)",9.999999999999998,3.8131486483180237,-6.186851351681975,1.0
"(0.012929000,-0.007071000)","(0.005858000,0.000000000)",9.999904099540155,9.151602347716347,-0.8483017518238078,1.0
"(0.005858000,0.000000000)","(0.000000000,0.000000000)",5.8580000000000005,4.142730440676384,-1.715269559323617,1.0
"(0.000000000,0.000000000)","(0.050000000,0.000000000)",50.0,27.771100312344316,-22.228899687655684,1.0
"(0.050000000,0.000000000)","(0.100000000,0.000000000)",50.0,31.952620136096876,-18.047379863903124,1.0
"(0.100000000,0.000000000)","(0.050000000,0.000000000)",50.0,29.760781772581538,-20.239218227418462,1.0
"(0.050000000,0.000000000)","(0.000000000,0.000000000)",50.0,30.49965855909969,-19.50034144090031,1.0
"(0.000000000,0.000000000)","(0.000000000,0.050000000)",50.0,53.44705610256989,3.4470561025698885,1.0
"(0.000000000,0.050000000)","(0.000000000,0.100000000)",50.0,42.944098459820424,-7.055901540179576,1.0
"(0.000000000,0.100000000)","(0.000000000,0.050000000)",50.0,43.836432631155816,-6.163567368844184,1.0
"(0.000000000,0.050000000)","(0.000000000,0.000000000)",50.0,53.8374912309646,3.837491230964602,1.0
"(0.000000000,0.000000000)","(0.035355000,0.035355000)",49.99952049770077,41.221259104865155,-8.778261392835617,1.0
"(0.035355000,0.035355000)","(0.070711000,0.070711000)",50.00093471126315,38.37135021896079,-11.629584492302357,1.0
"(0.070711000,0.070711000)","(0.035355000,0.035355000)",50.00093471126315,37.61538008526247,-12.385554626000676,1.0
"(0.035355000,0.035355000)","(0.000000000,0.000000000)",49.99952049770077,42.13844193500549,-7.861078562695283,1.0
"(0.000000000,0.000000000)","(-0.035355000,0.035355000)",49.99952049770077,47.34539380765821,-2.6541266900425597,1.0
"(-0.035355000,0.035355000)","(0.000000000,0.070711000)",50.00022760948194,36.58460068292888,-13.41562692655306,1.0
"(0.000000000,0.070711000)","(0.035355000,0.035355000)",50.00022760948194,41.46159323937537,-8.538634370106571,1.0
"(0.035355000,0.035355000)","(0.000000000,0.000000000)",49.99952049770077,40.689885867927465,-9.309634629773306,1.0
"(0.000000000,0.000000000)","(0.050000000,0.000000000)",50.0,27.70556753557413,-22.29443246442587,1.0
"(0.050000000,0.000000000)","(0.014645000,0.035355000)",49.99952049770078,47.484637880304554,-2.514882617396225,1.0
"(0.014645000,0.035355000)","(0.050000000,0.070711000)",50.00022760948194,37.41659051185676,-12.583637097625179,1.0
"(0.050000000,0.070711000)","(0.085355000,0.035355000)",50.00022760948194,42.924811499928474,-7.075416109553466,1.0
"(0.085355000,0.035355000)","(0.050000000,0.000000000)",49.99952049770077,42.8393743816392,-7.1601461160615685,1.0
"(0.050000000,0.000000000)","(0.000000000,0.000000000)",50.0,27.71382147466325,-22.28617852533675,1.0
"(0.000000000,0.000000000)","(-0.035355000,-0.035355000)",49.99952049770077,41.71062497465875,-8.288895523042022,1.0
"(-0.035355000,-0.035355000)","(0.014645000,-0.035355000)",49.99999999999999,31.141736723652052,-18.85826327634794,1.0
"(0.014645000,-0.035355000)","(0.064645000,-0.035355000)",49.99999999999999,27.18137060530513,-22.818629394694863,1.0
"(0.064645000,-0.035355000)","(0.029289000,0.000000000)",50.00022760948194,45.97354564509835,-4.026681964383592,1.0
"(0.029289000,0.000000000)","(0.000000000,0.000000000)",29.288999999999998,15.8908949067255,-13.398105093274499,1.0
"(0.000000000,0.000000000)","(0.050000000,0.000000000)",50.0,29.054786469910002,-20.945213530089998,1.0
"(0.050000000,0.000000000)","(0.100000000,0.000000000)",50.0,30.596295816706046,-19.403704183293954,1.0
"(0.100000000,0.000000000)","(0.050000000,0.000000000)",50.0,30.32490679607739,-19.67509320392261,1.0
"(0.050000000,0.000000000)","(0.000000000,0.000000000)",50.0,30.09220019963713,-19.90779980036287,1.0
"(0.000000000,0.000000000)","(0.000000000,0.050000000)",50.0,54.25342274277055,4.253422742770553,1.0
"(0.000000000,0.050000000)","(0.000000000,0.100000000)",50.0,42.6661532082952,-7.333846791704801,1.0
"(0.000000000,0.100000000)","(0.000000000,0.050000000)",50.0,43.53275519299784,-6.46724480700216,1.0
"(0.000000000,0.050000000)","(0.000000000,0.000000000)",50.0,54.44606611194322,4.446066111943217,1.0
"(0.000000000,0.000000000)","(0.035355000,0.035355000)",49.99952049770077,41.56082552019055,-8.438694977510224,1.0
"(0.035355000,0.035355000)","(0.070711000,0.070711000)",50.00093471126315,37.095687076505264,-12.905247634757885,1.0
"(0.070711000,0.070711000)","(0.035355000,0.035355000)",50.00093471126315,37.67269537180593,-12.32823933945722,1.0
"(0.035355000,0.035355000)","(0.000000000,0.000000000)",49.99952049770077,42.113491894661784,-7.886028603038987,1.0
"(0.000000000,0.000000000)","(-0.035355000,0.035355000)",49.99952049770077,49.218727151231406,-0.7807933464693662,1.0
"(-0.035355000,0.035355000)","(0.000000000,0.070711000)",50.00022760948194,36.98894736738077,-13.011280242101172,1.0
"(0.000000000,0.070711000)","(0.035355000,0.035355000)",50.00022760948194,40.684830804717315,-9.315396804764625,1.0
"(0.035355000,0.035355000)","(0.000000000,0.000000000)",49.99952049770077,41.45932148231299,-8.540199015387785,1.0
"(0.000000000,0.000000000)","(0.050000000,0.000000000)",50.0,29.099380220601763,-20.900619779398237,1.0
"(0.050000000,0.000000000)","(0.014645000,0.035355000)",49.99952049770078,48.117785927806835,-1.8817345698939434,1.0
"(0.014645000,0.035355000)","(0.050000000,0.070711000)",50.00022760948194,36.79597758479062,-13.20425002469132,1.0
"(0.050000000,0.070711000)","(0.085355000,0.035355000)",50.00022760948194,41.938454631337954,-8.061772978143985,1.0
"(0.085355000,0.035355000)","(0.050000000,0.000000000)",49.99952049770077,40.913780469790446,-9.085740027910326,1.0
"(0.050000000,0.000000000)","(0.000000000,0.000000000)",50.0,29.97171679318549,-20.02828320681451,1.0
"(0.000000000,0.000000000)","(-0.035355000,-0.035355000)",49.99952049770077,42.55401300359239,-7.445507494108384,1.0
"(-0.035355000,-0.035355000)","(0.014645000,-0.035355000)",49.99999999999999,31.763948369878392,-18.2360516301216,1.0
"(0.014645000,-0.035355000)","(0.064645000,-0.035355000)",49.99999999999999,28.506328819441574,-21.49367118055842,1.0
"(0.064645000,-0.035355000)","(0.029289000,0.000000000)",50.00022760948194,45.62762254862398,-4.372605060857957,1.0
"(0.029289000,0.000000000)","(0.000000000,0.000000000)",29.288999999999998,15.74983847676951,-13.539161523230488,1.0
"(0.000000000,0.000000000)","(0.100000000,0.000000000)",100.0,57.86462150334333,-42.13537849665667,1.0
"(0.100000000,0.000000000)","(0.200000000,0.000000000)",100.0,80.02707679252102,-19.972923207478985,1.0
"(0.200000000,0.000000000)","(0.100000000,0.000000000)",100.0,80.09719229744964,-19.902807702550362,1.0
"(0.100000000,0.000000000)","(0.000000000,0.000000000)",100.0,58.219093928333464,-41.780906071666536,1.0
"(0.000000000,0.000000000)","(0.000000000,0.100000000)",100.0,96.58711072919974,-3.412889270800264,1.0
"(0.000000000,0.100000000)","(0.000000000,0.200000000)",100.0,119.21020978144699,19.21020978144699,1.0
"(0.000000000,0.200000000)","(0.000000000,0.100000000)",100.0,120.74213994098899,20.74213994098899,1.0
"(0.000000000,0.100000000)","(0.000000000,0.000000000)",100.0,96.15188234829168,-3.8481176517083213,1.0
"(0.000000000,0.000000000)","(0.070711000,0.070711000)",100.00045520896391,79.43649921552108,-20.563955993442832,1.0
"(0.070711000,0.070711000)","(0.141421000,0.141421000)",99.99904099540154,72.52305920992434,-27.475981785477202,1.0
"(0.141421000,0.141421000)","(0.070711000,0.070711000)",99.99904099540154,73.15464840069237,-26.844392594709177,1.0
"(0.070711000,0.070711000)","(0.000000000,0.000000000)",100.00045520896391,78.92075074310837,-21.079704465855542,1.0
"(0.000000000,0.000000000)","(-0.070711000,0.070711000)",100.00045520896391,88.41262252946562,-11.587832679498291,1.0
"(-0.070711000,0.070711000)","(0.000000000,0.141421000)",99.99974810468274,73.2510977636181,-26.748650341064632,1.0
"(0.000000000,0.141421000)","(0.070711000,0.070711000)",99.99974810468274,81.21585839816653,-18.783889706516206,1.0
"(0.070711000,0.070711000)","(0.000000000,0.000000000)",100.00045520896391,78.73972075690818,-21.26073445205573,1.0
"(0.000000000,0.000000000)","(0.100000000,0.000000000)",100.0,58.63714772211071,-41.36285227788929,1.0
"(0.100000000,0.000000000)","(0.029289000,0.070711000)",100.00045520896391,89.86021617017373,-10.140239038790185,1.0
"(0.029289000,0.070711000)","(0.100000000,0.141421000)",99.99974810468275,69.69342021182847,-30.306327892854284,1.0
"(0.100000000,0.141421000)","(0.170711000,0.070711000)",99.99974810468274,88.94382207224359,-11.055926032439146,1.0
"(0.170711000,0.070711000)","(0.100000000,0.000000000)",100.00045520896391,88.7142018298743,-11.286253379089615,1.0
"(0.100000000,0.000000000)","(0.000000000,0.000000000)",100.0,58.42069091343636,-41.57930908656364,1.0
"(0.000000000,0.000000000)","(-0.070711000,-0.070711000)",100.00045520896391,77.57838977977832,-22.422065429185594,1.0
"(-0.070711000,-0.070711000)","(0.029289000,-0.070711000)",99.99999999999999,59.59324863518163,-40.406751364818355,1.0
"(0.029289000,-0.070711000)","(0.129289000,-0.070711000)",99.99999999999999,61.194029018585574,-38.80597098141441,1.0
"(0.129289000,-0.070711000)","(0.058579000,0.000000000)",99.99974810468274,87.38363659379088,-12.616111510891855,1.0
"(0.058579000,0.000000000)","(0.000000000,0.000000000)",58.579,32.87552575092171,-25.70347424907829,1.0
"(0.000000000,0.000000000)","(0.100000000,0.000000000)",100.0,60.24527507173502,-39.75472492826498,1.0
"(0.100000000,0.000000000)","(0.200000000,0.000000000)",100.0,80.66303127550415,-19.336968724495847,1.0
"(0.200000000,0.000000000)","(0.100000000,0.000000000)",100.0,80.41053703602027,-19.589462963979727,1.0
"(0.100000000,0.000000000)","(0.000000000,0.000000000)",100.0,59.65498624940642,-40.34501375059358,1.0
"(0.000000000,0.000000000)","(0.000000000,0.100000000)",100.0,97.29540730849814,-2.7045926915018583,1.0
"(0.000000000,0.100000000)","(0.000000000,0.200000000)",100.0,118.66201986338287,18.662019863382866,1.0
"(0.000000000,0.200000000)","(0.000000000,0.100000000)",100.0,121.17232494295042,21.172324942950425,1.0
"(0.000000000,0.100000000)","(0.000000000,0.000000000)",100.0,95.76912849697192,-4.230871503028084,1.0
"(0.000000000,0.000000000)","(0.070711000,0.070711000)",100.00045520896391,79.1827274567875,-20.81772775217641,1.0
"(0.070711000,0.070711000)","(0.141421000,0.141421000)",99.99904099540154,73.19208243146983,-26.806958563931715,1.0
"(0.141421000,0.141421000)","(0.070711000,0.070711000)",99.99904099540154,74.06396580159327,-25.935075193808274,1.0
"(0.070711000,0.070711000)","(0.000000000,0.000000000)",100.00045520896391,78.80096215963438,-21.199493049329533,1.0
"(0.000000000,0.000000000)","(-0.070711000,0.070711000)",100.00045520896391,87.6406205650312,-12.359834643932714,1.0
"(-0.070711000,0.070711000)","(0.000000000,0.141421000)",99.99974810468274,74.34977736782973,-25.649970736853007,1.0
